Survey Date,Survey Round,Site ID,Site Name,Site Alternate Name,OCHA Region,OCHA Region P-Code,OCHA Zone,OCHA Zone P-Code,OCHA Woreda,OCHA Woreda P-Code,Longitude,Latitude,Site Open Date,Settlement/site type,Total Individuals,Data Source,Managed Site?,Camp Management Agency,Notes
"4 March, 2021",Round 25,OR785,Gara Wadaja,,Oromia,ET04,East Hararge,ET0410,Gursum (OR),ET041003,42.31748173,9.33945631,2017-09-16 00:00:00,Host community/families,168,DTM SA Round 25,,,
"4 March, 2021",Round 25,OR793,Terkanfeta,,Oromia,ET04,East Hararge,ET0410,Midhaga Tola,ET041014,42.15638408,8.95655566,2017-09-15 00:00:00,Host community/families,339,DTM SA Round 25,,,
"4 March, 2021",Round 25,OR809,Hantutu,,,,,,,,41.81353088,5.99460064,2018-02-21 00:00:00,Spontaneous camp/site,1585,DTM SA Round 25,,,
"4 March, 2021",Round 25,SO162,Hardin Conflict,,Somali,ET05,Siti,ET0501,Miesso,ET050107,40.32847829,9.010211344,2014-08-28 00:00:00,Spontaneous camp/site,6396,DTM SA Round 25,,,
"4 March, 2021",Round 25,SO171,Madomigo,,Somali,ET05,Daawa,ET0511,Moyale (SM),ET051103,39.0449808,3.558984884,2019-03-20 00:00:00,Host community/families,2154,DTM SA Round 25,,,
"4 March, 2021",Round 25,SO310,Somadaye Conflict,,Somali,ET05,Siti,ET0501,Miesso,ET050107,40.7779216,9.250377356,2015-01-07 00:00:00,Spontaneous camp/site,2265,DTM SA Round 25,,,
"4 March, 2021",Round 25,SO449,Alan,,Somali,ET05,Afder,ET0508,Dolobay,ET050808,42.31452147,4.547590541,2017-01-10 00:00:00,Spontaneous camp/site,3699,DTM SA Round 25,,,
"4 March, 2021",Round 25,SO509,Koraley,,Somali,ET05,Afder,ET0508,Dolobay,ET050808,42.09185319,4.19028925,2017-03-01 00:00:00,Spontaneous camp/site,2093,DTM SA Round 25,,,
"4 March, 2021",Round 25,SO518,Bujis,,Somali,ET05,Korahe,ET0505,El-Ogaden,ET050598,44.44223932,6.349762137,2017-04-07 00:00:00,Host community/families,540,DTM SA Round 25,,,
"4 March, 2021",Round 25,SO523,El Ogaden Town,,Somali,ET05,Korahe,ET0505,El-Ogaden,ET050598,44.42900734,6.313163943,2017-04-02 00:00:00,Host community/families,722,DTM SA Round 25,,,
"4 March, 2021",Round 25,SO584,Kurfasawa,,Somali,ET05,Siti,ET0501,Miesso,ET050107,40.81046044,9.273097656,2017-08-13 00:00:00,Spontaneous camp/site,3155,DTM SA Round 25,,,
"4 March, 2021",Round 25,SO615,Jimba,,,,,,,,39.92803126,5.829774115,2017-09-05 00:00:00,Spontaneous camp/site,2240,DTM SA Round 25,,,
"4 March, 2021",Round 25,SO616,Towfiq,,,,,,,,39.9197103,5.803879199,2017-09-03 00:00:00,Spontaneous camp/site,3001,DTM SA Round 25,,,
"4 March, 2021",Round 25,SO683,Dacarta,,Somali,ET05,Fafan,ET0502,Shabeeley,ET050204,42.74562835,9.400129946,2018-06-15 00:00:00,Host community/families,540,DTM SA Round 25,,,
"4 March, 2021",Round 25,SO748,Horiyo,,,,,,,,39.93092088,5.804985633,2019-08-07 00:00:00,Spontaneous camp/site,1868,DTM SA Round 25,,,
"3 March, 2021",Round 25,AF147c,Amistena,,Afar,ET02,Awsi /Zone 1,ET0201,Mile,ET020105,40.91893979,11.36578314,2019-11-10 00:00:00,Host community/families,2268,DTM SA Round 25,,,
"3 March, 2021",Round 25,AF233,Galaha,,Afar,ET02,Awsi /Zone 1,ET0201,Mile,ET020105,40.9171414,11.43304483,2019-02-22 00:00:00,Host community/families,2445,DTM SA Round 25,,,
"3 March, 2021",Round 25,AM241,Hamusit,,Amhara,ET03,Wag Hamra,ET0308,Sekota,ET030802,39.15260928,12.46099015,2019-06-09 00:00:00,Host community/families,251,DTM SA Round 25,,,
"3 March, 2021",Round 25,GB107,Pajung Village,,Gambela,ET12,Nuwer,ET1201,Wantawo,ET120104,33.3998597,8.335280179,2018-07-24 00:00:00,Host community/families,458,DTM SA Round 25,,,
"3 March, 2021",Round 25,GB116,Moun,,Gambela,ET12,Nuwer,ET1201,Wantawo,ET120104,33.27490601,8.3268136,2018-08-10 00:00:00,Host community/families,1560,DTM SA Round 25,,,
"3 March, 2021",Round 25,GB191,Yahol and Gilo Conflict,,Gambela,ET12,Nuwer,ET1201,Wantawo,ET120104,33.35463992,8.309667892,2017-03-05 00:00:00,Host community/families,3978,DTM SA Round 25,,,
"3 March, 2021",Round 25,GB192,Burbie Conflict,,Gambela,ET12,Nuwer,ET1201,Wantawo,ET120104,33.23125092,8.423108366,2017-03-05 00:00:00,Host community/families,5240,DTM SA Round 25,,,
"3 March, 2021",Round 25,GB203,Pajung village flood,,Gambela,ET12,Nuwer,ET1201,Wantawo,ET120104,33.39704146,8.33242264,2020-10-30 00:00:00,Host community/families,2495,DTM SA Round 25,,,
"3 March, 2021",Round 25,GB206,Poljay,,Gambela,ET12,Agnewak,ET1202,Gog,ET120203,34.25029717,7.64638358,2015-11-03 00:00:00,Host community/families,3052,DTM SA Round 25,,,
"3 March, 2021",Round 25,GB211,Alerie,,Gambela,ET12,Agnewak,ET1202,Gog,ET120203,34.23870843,7.64384206,2017-12-20 00:00:00,Planned camp/site,2358,DTM SA Round 25,,,
"3 March, 2021",Round 25,OR1016,Gasera Town,,Oromia,ET04,Bale,ET0411,Gasera,ET041106,40.18998302,7.3708825,2018-05-16 00:00:00,Host community/families,154,DTM SA Round 25,,,
"3 March, 2021",Round 25,OR656,Oda Nagaya,,Oromia,ET04,East Hararge,ET0410,Gursum (OR),ET041003,42.2746868,9.37903265,2017-09-16 00:00:00,Host community/families,361,DTM SA Round 25,,,
"3 March, 2021",Round 25,OR658,Biyo Nagaya,,Oromia,ET04,East Hararge,ET0410,Gursum (OR),ET041003,42.32708773,9.42488942,2017-09-13 00:00:00,Host community/families,607,DTM SA Round 25,,,
"3 March, 2021",Round 25,OR672,Kule,,Oromia,ET04,East Hararge,ET0410,Midhaga Tola,ET041014,42.19311074,8.91149162,2017-09-16 00:00:00,Host community/families,123,DTM SA Round 25,,,
"3 March, 2021",Round 25,OR685,Melkerafo 02,,Oromia,ET04,East Hararge,ET0410,Kombolcha,ET041001,42.12410134,9.44252934,2017-09-12 00:00:00,Collective Center,134,DTM SA Round 25,,,
"3 March, 2021",Round 25,OR735,Burka Negeya,,Oromia,ET04,East Hararge,ET0410,Deder,ET041011,41.31044624,9.22628734,2017-09-18 00:00:00,Host community/families,78,DTM SA Round 25,,,
"3 March, 2021",Round 25,OR738,Urji Jalala,,Oromia,ET04,East Hararge,ET0410,Deder,ET041011,41.36778181,9.22499452,2017-09-18 00:00:00,Host community/families,25,DTM SA Round 25,,,
"3 March, 2021",Round 25,OR783,Goro Sayoo,,Oromia,ET04,East Hararge,ET0410,Gursum (OR),ET041003,42.29468688,9.37786362,2017-09-16 00:00:00,Host community/families,253,DTM SA Round 25,,,
"3 March, 2021",Round 25,OR960,Jara Town,,Oromia,ET04,East Bale,ET0421,Gololcha Bale,ET042101,40.49746955,7.36638992,2018-03-16 00:00:00,Host community/families,60,DTM SA Round 25,,,
"3 March, 2021",Round 25,OR971,Melka Rafo 01,,Oromia,ET04,East Hararge,ET0410,Kombolcha,ET041001,42.11662066,9.43540582,2018-08-27 00:00:00,Host community/families,130,DTM SA Round 25,,,
"3 March, 2021",Round 25,SO302,Boryale,,Somali,ET05,Liban,ET0509,Dolo Odo,ET050902,41.81600996,3.979930212,2017-02-04 00:00:00,Spontaneous camp/site,907,DTM SA Round 25,,,
"3 March, 2021",Round 25,SO694,Dhagah Biyale,,Somali,ET05,Fafan,ET0502,Shabeeley,ET050204,42.66194791,9.386536903,2018-06-11 00:00:00,Spontaneous camp/site,720,DTM SA Round 25,,,
"3 March, 2021",Round 25,SO695,Foodhiye,,Somali,ET05,Fafan,ET0502,Shabeeley,ET050204,42.65004049,9.376732229,2018-04-18 00:00:00,Spontaneous camp/site,556,DTM SA Round 25,,,
"2 March, 2021",Round 25,OR1268,Aweday,,Oromia,ET04,East Hararge,ET0410,Haro Maya,ET041006,42.04551116,9.35993775,2019-05-14 00:00:00,Host community/families,531,DTM SA Round 25,,,
"2 March, 2021",Round 25,OR652,Fugnan Hujuba,,Oromia,ET04,East Hararge,ET0410,Gursum (OR),ET041003,42.31790123,9.40566771,2017-09-19 00:00:00,Host community/families,292,DTM SA Round 25,,,
"2 March, 2021",Round 25,OR657,Gafara Guda,,Oromia,ET04,East Hararge,ET0410,Gursum (OR),ET041003,42.3133387,9.41914105,2017-09-16 00:00:00,Host community/families,284,DTM SA Round 25,,,
"2 March, 2021",Round 25,OR784,Dayfaras,,Oromia,ET04,East Hararge,ET0410,Gursum (OR),ET041003,42.32365752,9.39195529,2017-09-17 00:00:00,Host community/families,386,DTM SA Round 25,,,
"2 March, 2021",Round 25,OR858,Haramaya Town,,Oromia,ET04,East Hararge,ET0410,Haro Maya,ET041006,42.01035672,9.39576916,2018-04-04 00:00:00,Host community/families,401,DTM SA Round 25,,,
"2 March, 2021",Round 25,SO587,Qoliji 2,,Somali,ET05,Fafan,ET0502,Babile (SM),ET050203,42.39363223,9.177349235,2017-09-25 00:00:00,Planned camp/site,42764,DTM SA Round 25,,,
"2 March, 2021",Round 25,SO666,Waladaya Gabare,,Somali,ET05,Afder,ET0508,Dolobay,ET050808,42.06543137,4.288566953,2018-04-20 00:00:00,Spontaneous camp/site,2513,DTM SA Round 25,,,
"1 March, 2021",Round 25,OR1370,Ali sheko,,Oromia,ET04,West Hararge,ET0409,Mieso,ET040901,40.87342262,9.27802706,2020-02-10 00:00:00,Dispersed Settlement,499,DTM SA Round 25,,,
"1 March, 2021",Round 25,OR332,Kikilftu,,Oromia,ET04,West Hararge,ET0409,Mieso,ET040901,40.88987216,9.28002612,2017-03-07 00:00:00,Dispersed Settlement,1085,DTM SA Round 25,,,
"1 March, 2021",Round 25,OR333,Buri Mullu,,Oromia,ET04,West Hararge,ET0409,Mieso,ET040901,40.84986221,9.24620031,2017-03-26 00:00:00,Host community/families,539,DTM SA Round 25,,,
"1 March, 2021",Round 25,OR335,Walitane,,Oromia,ET04,West Hararge,ET0409,Mieso,ET040901,40.87203027,9.2642762,2017-03-21 00:00:00,Dispersed Settlement,1409,DTM SA Round 25,,,
"1 March, 2021",Round 25,OR414,Genda Ali Ware,,Oromia,ET04,West Hararge,ET0409,Mieso,ET040901,40.77214496,9.22346496,2017-03-24 00:00:00,Host community/families,381,DTM SA Round 25,,,
"1 March, 2021",Round 25,OR451,Bareda,,Oromia,ET04,West Hararge,ET0409,Mieso,ET040901,40.62634668,9.24847472,2017-09-18 00:00:00,Dispersed Settlement,1159,DTM SA Round 25,,,
"1 March, 2021",Round 25,OR502,Ganda Buno,,Oromia,ET04,West Hararge,ET0409,Mieso,ET040901,40.75782851,9.24354606,2017-09-15 00:00:00,Planned camp/site,3403,DTM SA Round 25,,,
"1 March, 2021",Round 25,OR503,Gend Abdule,,Oromia,ET04,West Hararge,ET0409,Mieso,ET040901,40.86324257,9.25570625,2017-09-04 00:00:00,Dispersed Settlement,477,DTM SA Round 25,,,
"1 March, 2021",Round 25,SO684,Arra'ad Drought,,Somali,ET05,Liban,ET0509,Dolo Odo,ET050902,42.04967521,4.160242608,2018-06-17 00:00:00,Spontaneous camp/site,2550,DTM SA Round 25,,,
"1 March, 2021",Round 25,SO685,Arra'ad Conflict,,Somali,ET05,Liban,ET0509,Dolo Odo,ET050902,42.05407197,4.161879021,2018-06-17 00:00:00,Spontaneous camp/site,2562,DTM SA Round 25,,,
"23 December, 2020",2,TG359,Hawelti,Boye,Tigray,ET01,Southern,ET0104,Raya Azebo,ET010406,39.6910129,12.84119494,44154,Host community/families,5000,Preliminary,,,
"22 December, 2020",2,TG206,Bala,,Tigray,ET01,Southern,ET0104,Chercher,ET010414,39.74524886,12.43005957,43351,Host community/families,500,Preliminary,,,
"22 December, 2020",2,TG357,Bisober,,Tigray,ET01,Southern,ET0104,Chercher,ET010414,39.80469941,12.44603726,44154,Host community/families,7500,Preliminary,,,
"22 December, 2020",2,TG355,Chomaro,,Tigray,ET01,Southern,ET0104,Raya Alamata,ET010407,39.5557657,12.4198132,44150,Host community/families,7500,Preliminary,,,
"22 December, 2020",2,TG315,Ulaga,,Tigray,ET01,Southern,ET0104,Chercher,ET010414,39.80120863,12.46529446,43549,Dispersed Settlement,7500,Preliminary,,,
,,temp001,Alfacho FTC,,SNNPR,,Amaro Special Woreda,,Amaro Special Woreda,,,,,Collective Centre,2177,DRMO,,,
,,temp002,Soyema Town,,SNNPR,,Burji Specisal Woreda,,Burji Specisal Woreda,,,,,Collective Centre,1256,DRMO,,,
,,temp003,Gobaze Primary School,,SNNPR,,Burji Specisal Woreda,,Burji Specisal Woreda,,,,,Collective Centre,693,DRMO,,,
,,temp004,Banaya Kebele Office,,SNNPR,,Burji Specisal Woreda,,Burji Specisal Woreda,,,,,Collective Centre,235,DRMO,,,
,,temp005,Barak Primary School,,SNNPR,,Burji Specisal Woreda,,Burji Specisal Woreda,,,,,Collective Centre,3483,DRMO,,,
,,temp006,Haybena,,SNNPR,,Derashe Special Woreda,,Derashe Special Woreda,,,,,Collective Centre,250,DRMO,,,
,,temp007,Mayweynei Secondary school ,,Tigray,ET01,Mekelle,,Hadnet Sub City,,,,,Collective Centre,9638,Community Committees and BoLSA,,,
,,temp008,Muse Kindergarten ,,Tigray,ET01,Mekelle,,Hadnet Sub City,,,,,Collective Centre,109,Community Committees and BoLSA,,,
,,temp009,Balbala,,SNNPR,,Konso,,Karat Zuria,,,,,Collective Centre,1128,DRMO,,,
,,temp010,Gelabo FTC,,SNNPR,,Konso,,Karat Zuria,,,,,Collective Centre,1149,DRMO,,,
,,temp011,Gomola Primary school,,SNNPR,,Konso,,Karat Zuria,,,,,Collective Centre,403,DRMO,,,
,,temp012,Gereb Tsedo Elementary School ,,Tigray,ET01,Mekelle,,Kedamay Weyane Sub City,,,,,Collective Centre,5250,Community Committees and BoLSA,,,
,,temp013,Ayilota Dokatu ,,SNNPR,,Konso,,Segen Zuria ,,,,,Collective Centre,284,DRMO,,,
,,temp014,Segen Mezegaja,,SNNPR,,Konso,,Segen Zuria ,,,,,Collective Centre,372,DRMO,,,
,,temp015,Lultu Magazine,,SNNPR,,Konso,,Segen Zuria ,,,,,Collective Centre,516,DRMO,,,
,,temp016,Lultu primary school,,SNNPR,,Konso,,Segen Zuria ,,,,,Collective Centre,91,DRMO,,,
,,temp017,Hokoka,,Oromia,,West Guji,,Suro Berguda,,,,,Dispersed Settlement,1504,DRMO,,,
,,temp0018,Guna Poultry Farm,,Tigray,ET01,North Western,ET0101,Shire,,,,,Collective Centre,3900,CCCM,,,
,,temp0019,Atsede School ,,Tigray,ET01,North Western,ET0101,Shire,,,,,Collective Centre,850,CCCM,,,
